source_id,acgme_id,rise_program_id,program_name,state,domain,url,source_type,source_date,retrieved_at,confidence,domain_status
1804800001-S004,1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,25_ucc_puerto_rico,https://freida.ama-assn.org/program/1804800001,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_FOUND
1804800001-S004,1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,26_sources_freshness_completion,https://freida.ama-assn.org/program/1804800001,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804800001-S022,1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,26_sources_freshness_completion,https://dellmed.utexas.edu/education/academics/graduate-medical-education/resources/salary-and-benefits,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804800001-S001,1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,26_sources_freshness_completion,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/application-details,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804800001-S010,1804800001,RISE-NEURO-0247,University of Texas at Austin Dell Medical School/Ascension Seton Medical Center Program,TX,26_sources_freshness_completion,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency/resident-listing,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804800004-S001,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S003,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/neurology/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S005,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://en.wikipedia.org/wiki/University_of_Texas_at_Tyler_School_of_Medicine,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S006,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,1_identity_structure,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/transitional-year-residency/overview/,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,2_visa,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S007,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,2_visa,https://www.uttyler.edu/academics/colleges-schools/health-science-center/files/application-requirements-2024-2025.pdf,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,2_visa,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,3_step1_policy,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,3_step1_policy,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,4_step2_requirement_minimum,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,4_step2_requirement_minimum,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,5_step2_timing,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,5_step2_timing,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,6_attempts_policy,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_PUBLIC
1804800004-S007,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,6_attempts_policy,https://www.uttyler.edu/academics/colleges-schools/health-science-center/files/application-requirements-2024-2025.pdf,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_PUBLIC
1804800004-S008,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,6_attempts_policy,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/virtual-application-packet/,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_PUBLIC
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,6_attempts_policy,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_PUBLIC
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,7_yog_limit,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,7_yog_limit,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,8_usce_requirement,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,8_usce_requirement,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,9_ecfmg_requirement,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S007,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,9_ecfmg_requirement,https://www.uttyler.edu/academics/colleges-schools/health-science-center/files/application-requirements-2024-2025.pdf,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S002,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,10_deadline_signaling,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/application/index.php,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,10_deadline_signaling,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800004-S009,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,11_current_residents,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/current-residents/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S003,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,11_current_residents,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/neurology/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,11_current_residents,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S010,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,11_current_residents,https://www.nrmp.org/wp-content/uploads/2026/03/Main_Match_Program_Results_2022-2026.pdf,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S009,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,12_resident_medical_schools,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/current-residents/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804800004-S011,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,12_resident_medical_schools,https://www.uttyler.edu/directory/neurology-residency/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804800004-S012,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,12_resident_medical_schools,http://web.archive.org/cdx/search/cdx?url=uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency*,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,12_resident_medical_schools,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,13_resident_composition,https://freida.ama-assn.org/program/1804800004,FREIDA,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800004-S009,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,13_resident_composition,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/current-residents/index.php,FREIDA,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800004-S013,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,13_resident_composition,https://www.nrmp.org/wp-content/uploads/2026/05/Main_Match_Results_and_Data-2026.pdf,FREIDA,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800004-S014,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,14_leadership,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/faculty-staff/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S015,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,14_leadership,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/neurology/ship-chitnis-md.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S016,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,14_leadership,https://www.uttyler.edu/directory/neurology-residency/elisabeth-golden.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,14_leadership,https://freida.ama-assn.org/program/1804800004,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S017,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,14_leadership,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/index.php,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800004-S014,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/faculty-staff/index.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S011,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/index.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S018,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/shilpa-chitnis.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S016,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/elisabeth-golden.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S019,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/emad-alrawashdeh.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S020,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/eric-dinnerstein.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S021,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/george-plotkin.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S022,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/ishaq-winters.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S023,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/khushboo-verma.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S024,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/kyna-schreiber.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S025,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/paul-kowalski.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S026,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/rani-vasireddy.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S027,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://www.uttyler.edu/directory/neurology-residency/robert-boyne.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S004,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,15_core_faculty,https://freida.ama-assn.org/program/1804800004,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800004-S014,1804800004,RISE-NEURO-0251,University of Texas Health Science Center at Tyler Program,TX,16_movement_disorders,https://www.uttyler.edu/academics/colleges-schools/medicine/departments/graduate-medical-education/neurology-residency/faculty-staff/index.php,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
