rise_program_id,program_specialty_id,acgme_id,program_name,institution,city,state,region,current_research_depth,live_runtime_depth,canonical_supported_depth,sonnet_present,parallel_present,opus_present,terra_on_demand_present,sol_benchmark_present,other_research_present,observed_research_pass_count,promoted_canonical_fact_count,reviewed_but_not_promoted_useful_claim_count,conflicts,insufficient_evidence,researched_not_found,review_ledger_state,last_meaningful_research_date,coverage_step1,coverage_step2,coverage_comlex,coverage_attempts,coverage_yog,coverage_usce,coverage_ecfmg,coverage_deadline,coverage_lor_chair,coverage_prior_gme_gaps,coverage_j1,coverage_h1b,coverage_visa_supported,coverage_visa_conflict,coverage_visa_unknown,coverage_pd,coverage_apd,coverage_coordinator,coverage_core_faculty,coverage_roster,coverage_pgy,coverage_resident_schools,coverage_resident_school_country,coverage_usmd,coverage_usdo,coverage_img,coverage_caribbean,coverage_composition,coverage_classification_coverage,coverage_curriculum,coverage_schedule,coverage_electives,coverage_research,coverage_fellowships,coverage_outcomes,coverage_board,coverage_salary_benefits,coverage_facilities_sim,coverage_community_mission,coverage_differentiators,approved_deep_domains,historical_attempted_deep_domains,deep_standard_missing_domain_count,exact_missing_domains_preventing_deep,required_deep_domains_missing,work_class,recommended_next_provider_model,rationale
rise_prg_f991c1c2-8097-518a-9112-efa3d857ddf6,rise_ps_13c0cb03-7574-56bc-8705-97c36eab0bde,1204500001,Aiken Regional Medical Centers Program,Aiken Regional Medical Centers,Aiken,SC,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_dd36a38f-f6b3-5db8-9c2b-291d0fb76810,rise_ps_6f2d920a-55fd-527a-8b70-47bc0ce81c93,1203521198,Albany Med Health System Program,Albany Med Health System,Albany,NY,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_f1e58b1d-8c96-5cee-9319-6ba6034994e4,rise_ps_2d027cec-98d8-5819-8bb0-ee6a0dc8c423,1203500006,Albany Med Health System/Saratoga Hospital Program,Albany Med Health System,Saratoga Springs,NY,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_a48d9814-fa7b-57ff-aa09-b48a8ff3ab86,rise_ps_b3200550-fe58-5d47-afed-6a26af20f878,1204122278,Allegheny Health Network Medical Education Consortium (FH) Program,Allegheny Health Network Medical Education Consortium,Monroeville,PA,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_4b2fa47a-d196-5685-bea3-0c01dcc7a077,rise_ps_1d7283a3-5d28-588a-af99-06b4c47bf6d4,1204111264,Allegheny Health Network Medical Education Consortium (SVH) Program,Allegheny Health Network Medical Education Consortium,Erie,PA,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_d79da7e4-d008-513a-b52b-b89cc5970d5c,rise_ps_de1edce8-0a62-5bb8-a4c9-93f7d46d7df6,1202621526,Allina Health Program,Allina Health,Saint Paul,MN,Midwest,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_954b11f4-cbe0-5451-895f-990904fde3cc,rise_ps_e919a649-7e81-573f-8c63-033b124e2fe2,1200500764,AltaMed Health Services Program,AltaMed Health Services,South Gate,CA,West,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,1,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits,leadership|residentRoster,4,visaPublication|leadership|boardPerformance|fellowshipOutcomes,visaPublication|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_f5d82600-0a28-5ca4-b7cc-34eb8187d0cb,rise_ps_cab18775-c46a-55b1-9fa2-389100b062e4,1203731229,Altru Health System (Grand Forks) Program,Altru Health System Hospital,Grand Forks,ND,Midwest,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_9c698fa2-6457-5e8b-bd59-51352519d59f,rise_ps_2b1a0ac9-432b-52b3-bfa3-15622f49a722,1204511289,AnMed Health (Anderson) Program,AnMed Health,Anderson,SC,South,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,1,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits,leadership|residentRoster,4,visaPublication|leadership|boardPerformance|fellowshipOutcomes,visaPublication|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_e14f2bea-d3a9-5e51-923f-809fa195f3d9,rise_ps_9b226881-de07-5585-8d2f-2bc48bad82ca,1200400001,Arkansas College of Osteopathic Medicine/Mercy Program,Arkansas College of Osteopathic Medicine,Fort Smith,AR,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_9fb004b9-a26c-5370-95c6-4a2e2da40f1c,rise_ps_8013f8ef-3244-5a20-9d84-d013ddc113f9,1203500729,Arnot Ogden Medical Center Program,Arnot Ogden Medical Center,Elmira,NY,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_eb22785f-1b27-5169-ab73-32ca82423ef5,rise_ps_2826efc5-c18a-5d4c-adc0-a80ae4ae9f84,1200511057,Arrowhead Regional Medical Center Program,Arrowhead Regional Medical Center,Colton,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_de80e7cd-268a-5b3b-8db9-a02c7de983ec,rise_ps_a258b4fa-f71c-5fd1-8a64-26af5cfb47a3,1201611103,Ascension Illinois/Saint Joseph (Chicago) Program,Ascension Illinois,Chicago,IL,Midwest,Basic Profile,Basic Profile,Enriched Research,Y,Y,N,N,N,N,3,4,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,3,leadership|boardPerformance|fellowshipOutcomes,leadership,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_47f62eff-3734-54de-b1f8-35e0e42ff9d0,rise_ps_afbf5200-b15e-5925-98ef-235c363c6bb3,1201711127,Ascension St Vincent Hospital Indianapolis Program,Ascension St Vincent Hospital Indianapolis,Indianapolis,IN,Midwest,Basic Profile,Basic Profile,Basic Profile,Y,N,N,N,N,N,1,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,leadership,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_4ef96011-5ec8-57db-8270-324792ab016e,rise_ps_f6ba5f7e-6a5e-5657-8851-a78e3f0418a5,1205600005,Ascension Wisconsin Program,Ascension St Vincent Hospital Indianapolis,Milwaukee,WI,Midwest,Basic Profile,Basic Profile,Deep Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,leadership|residentRoster,2,boardPerformance|fellowshipOutcomes,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_6ba82cfb-ae6f-530b-a8d8-e747abccadfd,rise_ps_e8e9bc64-c4cb-5342-aea9-5d5d5c1146d8,1203300686,Atlantic Health System/Morristown Medical Center Program,Atlantic Health System,Morristown,NJ,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_c6f618b4-e433-561d-8492-e045b79c0085,rise_ps_d5c2c7a8-d598-5cfa-bc23-aaa1a832ab1d,1203311195,Atlantic Health System/Overlook Medical Center Program,Atlantic Health System,Summit,NJ,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_b4d633cb-9180-5073-9ca7-83a99d5abac8,rise_ps_2c368117-ac19-5f1c-9ca4-ce938c3fca4b,1203300691,AtlantiCare Regional Medical Center Program,AtlantiCare Regional Medical Center,Atlantic City,NJ,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_37cabf91-e477-501a-8ab7-2032dc69c4a7,rise_ps_4377d804-f071-5cf8-88c1-05b3314620cc,1203621580,Atrium Health Cabarrus Program,Atrium Health Cabarrus,Concord,NC,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_58552b9a-71fd-5613-8d12-4b5981937a4e,rise_ps_176743d1-ef8d-5141-b96e-df48a15e3ed8,1201231094,Atrium Health Floyd Medical Center Program,Atrium Health Floyd Medical Center,Rome,GA,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_c14e75ee-e0d7-599d-8186-97d96e2a2061,rise_ps_5699d7c9-7eae-5fc9-a9d0-77cc187bff07,1201212093,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Atrium Health Navicent The Medical Center,Macon,GA,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_de5b69e9-a0aa-5afd-878b-1441753a8066,rise_ps_7821db7d-8648-502a-bcb3-076bf7663116,1203811234,Aultman Hospital/NEOMED Program,Aultman Hospital/NEOMED,Canton,OH,Midwest,Basic Profile,Basic Profile,Deep Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,leadership|residentRoster,2,boardPerformance|fellowshipOutcomes,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
