program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,paid_work_class,exact_missing_depth_domains,missing_high_value_domains,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_1d900104-1540-5eba-93e8-4d409c001365,rise_prg_da4afe09-46df-55e4-963a-e15402a9643b,1402121143,Louisiana State University School of Medicine Program,Louisiana State University School of Medicine,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_483d0ad1-637e-582b-b02d-20f6f3dfc8e3,rise_prg_52632cba-bcd1-54af-ab86-bd4afc74ec17,1402121147,Tulane University Program,Tulane University School of Medicine,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e9885a07-828d-5484-87f4-8a798e09e09a,rise_prg_b1ea44fe-e7a5-5447-9a12-95c3f4cce06b,1402121148,Louisiana State University (Shreveport) Program,LSU Health Sciences Center,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_dcde3966-d6d7-5022-8ed3-032e1e2b017a,rise_prg_27f753e6-0f8c-5e5f-ad8b-252f13c97c24,1402121507,Louisiana State University School of Medicine (Baton Rouge) Program,Louisiana State University School of Medicine,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d8a663e9-d997-51e4-8601-47812d76ce66,rise_prg_d46cd370-3345-553e-b325-a0284bcca4e4,1402121537,Leonard J Chabert Medical Center Program,Leonard J Chabert Medical Center,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_b1f04e27-2b52-5f09-8eaa-729f3229c684,rise_prg_021fd5ed-0b60-576a-a6aa-f478907cda98,1402131543,Baton Rouge General Program,Baton Rouge General Medical Center,LA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_cb511ff4-04ba-5c95-99f9-cecd0b2b1a46,rise_prg_32c98518-8067-5af6-9bf7-17c1793ec29e,1402211149,MaineHealth Program,MaineHealth,ME,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_380e01a7-3cd4-5935-9442-479730d8d7e8,rise_prg_e02606cf-4e3d-5d1f-85c9-aa564a969aae,1402300001,TidalHealth Program,TidalHealth,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_9fdb992f-841b-5728-b580-5378ff3bb052,rise_prg_b0381856-64c1-5654-9981-0a5afa996bc0,1402300491,Anne Arundel Medical Center Program,Anne Arundel Medical Center,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_c2741f41-8faf-5b72-8244-c03e64e3b3a4,rise_prg_d9693819-8bfb-54ee-b543-1e1b1542a948,1402311150,Johns Hopkins University/Bayview Medical Center Program,Johns Hopkins University School of Medicine,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e904ff5d-436e-5486-af56-067db177d704,rise_prg_509edbc4-f516-562a-b6b8-0d1844690024,1402311154,University of Maryland Medical Center Midtown Campus Program,University of Maryland Medical Center Midtown Campus,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_f59fd227-3235-526c-9245-396dffe6bf28,rise_prg_8e47f585-0e76-5b54-b0f9-1ab157788dd3,1402312157,Sinai Hospital of Baltimore Program,Sinai Hospital of Baltimore,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_8c14747b-4e7e-59e8-ae0e-c4b8fd400e08,rise_prg_852dbcb7-30a0-53e1-8b51-27a2a845ae27,1402321160,University of Maryland Program,University of Maryland Program,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_fb1dbe4e-3be3-5865-bd2b-92ea7eaddaa1,rise_prg_93f1b4d8-8384-5519-a154-97dd6c2d9c46,1402321161,University of Maryland Capital Region Health Program,University of Maryland Capital Region Health,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_b7fc0ab8-8bfd-56d2-885f-17a7a136cb22,rise_prg_6937c0d0-56ff-5b78-9186-8004b6e96b1c,1402331152,Greater Baltimore Medical Center Program,Greater Baltimore Medical Center,MD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d4669296-4c02-57a6-9023-024737b51732,rise_prg_3972fd7f-fe85-509f-ac7e-6ac8ea3fe099,1402421173,St Elizabeth's Medical Center Program,St Elizabeth's Medical Center,MA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6674da67-b819-5dfe-9017-bf8c029b2d96,rise_prg_85541a1a-ba53-59fe-b535-515caf1e0f4c,1402621205,University of Minnesota Program,University of Minnesota,MN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_7a48bb66-9ee0-571d-bfd7-3b52efc4f174,rise_prg_93866c05-4028-5857-9f97-880b2f26fc88,1402621208,Mayo Clinic College of Medicine and Science (Rochester) Program,Mayo Clinic College of Medicine and Science,MN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_018be9c0-fd7e-58f6-a218-e469e5b88a7c,rise_prg_e4078650-3a17-52c8-96d6-21ced2d67c92,1402631204,Abbott-Northwestern Hospital Program,Abbott-Northwestern Hospital/Allina Health System,MN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_71f5b2c8-93c4-5a03-9ea5-c714f2d3649c,rise_prg_985a6378-9ac7-515e-b448-4404310306ad,1402631207,Hennepin Healthcare Program,Hennepin Healthcare,MN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ac1b1aea-2d3b-5683-8f57-e369407c8f4e,rise_prg_0be411b4-fcd2-5f70-8025-5fb7a6a59f1a,1402700001,Memorial Hospital at Gulfport Program,Memorial Hospital at Gulfport,MS,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d2499452-dbae-52b0-b824-af3ce45f0ccb,rise_prg_a089e1ba-73b9-5f36-9554-bc9eff5be392,1402700213,North Mississippi Medical Center Program,North Mississippi Medical Center,MS,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_777f8b8b-9f97-599f-9417-67b51edf13a2,rise_prg_2552a50c-3e17-5906-994a-f3644f8973c7,1402721209,University of Mississippi Medical Center Program,University of Mississippi School of Medicine,MS,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_c57464fd-8ba9-56ce-965a-1429c12ed499,rise_prg_d8515761-ac16-5aa4-9913-47d2193fa7e9,1402800914,Still OPTI Program,Still OPTI,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_2bd28788-9f62-5a5f-88cf-f8610ca9fffa,rise_prg_d65a02d6-9d1b-5ff5-b0ca-e354afb82dba,1402811220,SSM St Mary's Hospital-St Louis Program,SSM St Mary's Hospital-St Louis,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_8926c2ba-8e5c-5212-bbca-5ce97779e891,rise_prg_77afd320-ea07-5305-81d1-8a182a2f08f1,1402821210,University of Missouri-Columbia Program,University of Missouri-Columbia School of Medicine,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_2bf4acd4-fa80-5ae7-add1-5650b53513f5,rise_prg_852f3d0c-bf67-52bf-b8c5-930cc90b4839,1402821215,Washington University/B-JH/SLCH Consortium Program,Washington University/B-JH/SLCH Consortium,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_68f815e2-0fb4-5cbb-aebb-6b40aac5016b,rise_prg_9f9817c9-d216-5243-87a8-f8be9f76d6e3,1402821218,SSM Health/Saint Louis University School of Medicine Program,SSM Health/Saint Louis University School of Medicine,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6718e351-be5d-5c08-90cd-91621804d0eb,rise_prg_8cab5c8c-cfa5-5c22-8c5f-5babf3bfa139,1402821219,St Luke's Hospital Program,St Luke's Hospital,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1c7b2df5-1fc2-535b-95f7-4a570ee9d8fe,rise_prg_6cafc072-215a-5829-b481-908d8107bf08,1402831214,University of Missouri-Kansas City School of Medicine Program,University of Missouri-Kansas City School of Medicine,MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_62f0aae4-011c-5856-91cc-393b6372f771,rise_prg_f7f81628-2691-525d-ab99-cb4a8dab2c59,1402831217,Mercy Hospital (St Louis) Program,Mercy Hospital (St Louis),MO,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_b5180cf8-6d2e-5fd4-a68f-14c8e1ded63f,rise_prg_59a3a2b4-269a-54c1-89ad-786290a6bd01,1403021222,Creighton University School of Medicine (Omaha) Program,Creighton University School of Medicine,NE,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_8fb4c614-64c8-5c7d-b145-db3da2eaa3ed,rise_prg_f136f9af-13fb-5d50-8b57-115e68801260,1403021224,University of Nebraska Medical Center College of Medicine Program,University of Nebraska Medical Center College of Medicine,NE,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_5fdf049b-ab97-5079-a3a5-a7bad6afbe39,rise_prg_0d31a886-fcff-5c2b-8f7b-d617993eb74b,1403121483,University of Nevada Reno School of Medicine Program,University of Nevada Reno School of Medicine,NV,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_206958b0-1922-5603-96c9-73dcd9f215f4,rise_prg_bd1f066a-411a-5ebb-8fdb-729ab095b4cc,1403221225,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital,NH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e227835f-2bfd-5470-8545-079166448501,rise_prg_2d96b04c-3135-5379-ab5b-baae658589c5,1403400248,HES/Mountain View Regional Medical Center Program,Health Education Services,NM,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ef62fdca-8d1e-51d4-93c3-c4b79cd9d50e,rise_prg_b6d96880-64bb-5bbd-aa25-0ee0273b47f7,1403421247,University of New Mexico School of Medicine Program,University of New Mexico School of Medicine,NM,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e4c0322b-e08e-5b45-98b2-2401455bb02c,rise_prg_7735133f-051e-536c-a240-0b06c0f1bf14,1403500923,Stony Brook Medicine/Southampton Hospital Program,Stony Brook Medicine,NY,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_038900c7-22f8-5577-bbd9-81fb2890ca57,rise_prg_466c9114-dd7e-55ff-95ea-26aa4b101f3f,1403511256,NYU Grossman Long Island School of Medicine Program,NYU Grossman Long Island School of Medicine,NY,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_350100dd-3395-5bb2-923b-49f40c990bc8,rise_prg_dcf616fd-6957-5aae-b51e-75a41e825adc,1403531255,United Health Services Hospitals Program,United Health Services Hospitals,NY,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_df0c4678-21c5-5a3e-aafe-1c0b01274033,rise_prg_7c0ab2d0-6e23-50c5-93ac-81c7250306a8,1403600326,UNC Health Blue Ridge Program,UNC Health Blue Ridge,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_cde9c0eb-90c8-505f-9a1f-950aa4fbdb7b,rise_prg_e7c81635-d056-5787-8598-e98e61e0639c,1403600328,Cape Fear Valley Health Program,Campbell University,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_04a622c7-e40b-5758-9556-a9275ff8f2db,rise_prg_8dcb41fd-d56d-5b44-8378-438f5f456a56,1403611319,Carolinas Medical Center Program,Carolinas Medical Center,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1aec803c-63d6-51b2-83e4-78f2899f1e6c,rise_prg_f57e3518-7c91-5a6d-babc-7851951c185b,1403611321,Cone Health Program,Cone Health,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_892f357a-a586-5a91-8b40-02bf3013e530,rise_prg_d70cbd91-f59d-5b37-9f9f-f41047f6346d,1403611323,ECU Health Medical Center/East Carolina University Program,ECU Health Medical Center,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_7d3cf697-e2bb-542d-86d2-7f4b90d479d7,rise_prg_8bb8701b-41d8-5e3e-b3a9-1a39b8ee4f36,1403621318,University of North Carolina Hospitals Program,University of North Carolina Hospitals,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_a2eb8235-05a0-54b1-b677-9ff07833d8e3,rise_prg_c2b33130-1ca8-5053-89c5-8acd6c16e47e,1403621325,Wake Forest University Baptist Medical Center Program,Wake Forest University Baptist Medical Center,NC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_076896f8-9475-5f8c-a6a5-6ba6e908d3ed,rise_prg_c92b20e4-4fee-53c0-90ce-37dd2c3e32da,1403721326,University of North Dakota Program,University of North Dakota School of Medicine and Health Sciences,ND,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_5fd78a85-363a-55bd-af82-da25eca72e95,rise_prg_b6ac689b-607e-5ab9-8fcb-d9ad7be9aec8,1403800001,Marshall Community Health Consortium Program,Marshall Community Health Consortium,WV,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
