program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,research_state,approved_domain_count,approved_research_fields,pending_research_fields,approved_source_claims,conflict_claims,researched_not_found_claims,insufficient_evidence_claims,available_high_value_domains,missing_high_value_domains,exact_missing_depth_domains,missing_domain_count,no_more_research,paid_work_class,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_176743d1-ef8d-5141-b96e-df48a15e3ed8,rise_prg_58552b9a-71fd-5613-8d12-4b5981937a4e,1201231094,Atrium Health Floyd Medical Center Program,Atrium Health Floyd Medical Center,GA,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_5699d7c9-7eae-5fc9-a9d0-77cc187bff07,rise_prg_c14e75ee-e0d7-599d-8186-97d96e2a2061,1201212093,Atrium Health Navicent The Medical Center/Mercer University School of Medicine Program,Atrium Health Navicent The Medical Center,GA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition|deadline,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,79
rise_ps_7821db7d-8648-502a-bcb3-076bf7663116,rise_prg_de5b69e9-a0aa-5afd-878b-1441753a8066,1203811234,Aultman Hospital/NEOMED Program,Aultman Hospital/NEOMED,OH,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,step2|comlex|attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,6,YES,NO_PAID_WORK,Missing applicant gates: step2|comlex|attempts|usce,IMG|DO|VISA,NONE,NONE,,,,65
rise_ps_59fbee10-2a39-506d-9353-1f8ff91c4520,rise_prg_1a9fb5bf-cfcb-5d55-a579-d9f21ba8cce3,1205600675,Aurora Health Care (Elkhorn) Program,Aurora Health Care,WI,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_21fc97fa-223c-54a0-8ad1-583fd97c3979,rise_prg_0b40fb41-ceca-5dac-8d80-5adb59264886,1205621348,Aurora Health Care (Milwaukee) Program,Aurora Health Care,WI,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_f6b4b85b-609f-537a-bfec-48984e92cdd6,rise_prg_a4d11d42-7485-596f-abba-3c3a23594186,1202031146,Baptist Health - Deaconess Madisonville Program,Baptist Health Deaconess Madisonville,KY,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_db4cf6d4-af38-5685-bbd0-3228335a735d,rise_prg_9d1b4069-93fc-5859-b56f-90f0826ea0b2,1200400728,Baptist Health - UAMS Program,Baptist Health-UAMS,AR,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_387c6ed4-c9ce-5630-adeb-24ee649222c0,rise_prg_33e3235c-9aa5-532c-9728-1668ed02fc8c,1204700727,Baptist Memorial Medical Education (Memphis) Program,Baptist Memorial Medical Education,TN,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_26281225-557a-5770-8f31-d88f6bef6eb5,rise_prg_d5611196-b49c-5200-8d44-2d1785598b7a,1202700002,Baptist Memorial Medical Education (Southaven) Program,Baptist Memorial Medical Education,MS,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_9acd0f4b-44f8-5574-b9ef-86d0f6b0d23c,rise_prg_8c37cde8-d5a0-578e-b420-a17726eeb8d2,1200121624,Baptist Outreach Services (Montgomery) Program,Baptist Outreach Services,AL,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_8d9954ba-555d-5912-966b-6c44f3bc71b1,rise_prg_70ba1322-6136-51d6-8620-8adf9936d9ae,1202121560,Baton Rouge General Medical Center Program,Baton Rouge General Medical Center,LA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_212475c7-d598-5614-8946-4273be430a37,rise_prg_0fa3327e-9648-590b-bec9-5deaa0d3bcb6,1201100009,BayCare Health System (St. Joseph's Hospital - South/Tampa Family Health Centers) Program,BayCare Health System,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_71678e58-d049-5059-ac23-a072a432565d,rise_prg_04576339-290b-5400-90a3-ceb022b7c0b0,1200900416,Bayhealth Medical Center Program,Bayhealth Medical Center,DE,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_26dbde99-49cc-59a7-a5ef-c36c6294eb69,rise_prg_8201d9a3-d075-5f92-9932-29907638c555,1204800003,Baylor College of Medicine (St Luke's Health-East Texas) Program,Baylor College of Medicine,TX,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_54b6117e-b42d-50c1-883e-5f6045d967de,rise_prg_36d8edee-eab9-52d5-bf59-5441b732a195,1204811306,Baylor College of Medicine Program,Baylor College of Medicine,TX,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_103cef43-40c2-5366-b30d-ba53a7587a30,rise_prg_ed410e8b-7b24-54c0-8088-4fddc7e0f293,1204821469,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple),TX,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_42bb3b42-9db8-50c3-9a24-bc2a3d5888fb,rise_prg_b87534dd-4611-54ce-bd1f-d684351154bf,1204800719,Baylor Scott and White Medical Center-Round Rock Program,Baylor Scott and White Medical Center-Round Rock,TX,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_ef2d9724-6428-53c7-b378-be316ed095b9,rise_prg_1acce523-2479-5e2d-ba14-411635901daf,1204821574,Baylor University Medical Center Program,Baylor University Medical Center,TX,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition|deadline,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,79
rise_ps_fa213dc4-8c4e-5a03-a800-3efc86e06e55,rise_prg_3cb018f8-c73d-5a63-a599-486458f54d85,1204800006,Baylor University Medical Center/Baylor Scott & White Medical Center (Waxahachie) Program,Baylor University Medical Center,TX,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_c89eef54-37b1-5c83-a24d-00bb0b0e24dd,rise_prg_8e833a0a-9717-5833-bcae-660387a26747,1202400001,Baystate Franklin Medical Center Program,Baystate Franklin Medical Center,MA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_38dd92c0-af74-500a-ba62-4f0ad7387f4d,rise_prg_97d17ccb-b76e-5e39-a7e7-c61413d75ccc,1200900001,Beebe Healthcare Program,Beebe Healthcare,DE,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0aa7473a-9137-580c-b018-afbff4cf49d4,rise_prg_925ed340-3eac-5d1d-b551-c71fdd47a957,1204221620,Bella Vista Hospital Program,Bella Vista Hospital,PR,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|yog|resident_composition|deadline,comlex|attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,FULL,Missing applicant gates: comlex|attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,79
rise_ps_be044041-6c3b-5aeb-b69c-948cd2a73da8,rise_prg_c342522b-2d5d-5bd4-a835-27a87b727f99,1205100716,Bon Secours Richmond Health System (Blackstone Rural) Program,Bon Secours Richmond Health System,VA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition|deadline,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,79
rise_ps_0e01ac43-bd88-5898-8a10-506749c70b9c,rise_prg_1570751c-a099-58f1-8bc3-61671a38d4cb,1201100743,Borinquen Health Care Center Inc Program,Borinquen Health Care Center Inc,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_3a91a4ce-370e-5c59-b192-45459df621b0,rise_prg_92502e92-b33a-5935-abab-4088b7cb12be,1202421644,Boston University Medical Center Program,Boston University Medical Center,MA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition|deadline,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,79
rise_ps_d0004b34-532d-5bcc-a380-ac7d05b4686e,rise_prg_62fad83d-b614-567d-97b2-edc1f1f3ba8f,1201811134,Broadlawns Medical Center Program,Broadlawns Medical Center,IA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.resident_roster,leadership,1,1,0,0,step2|comlex|yog|visa|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|leadership|fellowships_outcomes|why_this_program,leadership|boardPerformance|fellowshipOutcomes,5,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,48
rise_ps_fb043a00-f815-51c8-a1e2-def20f5329d8,rise_prg_a8e6393a-325e-513e-a0f2-26b7520c2b0d,1203521465,BronxCare Health System Program,BronxCare Health System,NY,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d29f1ea5-556a-54b9-8305-7067ad944ce8,rise_prg_ab69848f-989c-550e-93f3-0aab9ef175dc,1203521530,Brooklyn Hospital Center Program,Brooklyn Hospital Center,NY,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_b1f72317-202b-5a60-b6ed-6931c0293dce,rise_prg_a9a88c10-e4d4-5a64-ad65-be8ceb26edb1,1201100732,Broward Health Program,Broward Health,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_e591343b-3d37-554d-b2ff-14e16624d770,rise_prg_df547f1e-05ec-5eb9-9ece-15852ce8eb2d,1204100008,Butler Memorial Hospital Program,Butler Memorial Hospital,PA,Family Medicine,DEEP,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|deadline,attempts|usce|resident_composition|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes|residentComposition,5,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,44
rise_ps_b22f7d70-bd53-5ffd-b1d6-9764996fce8d,rise_prg_95acde51-b6a6-5181-8444-fe9a6f82827c,1200100727,Cahaba Medical Care/University of Alabama Medical Center Program,Cahaba Medical Care,AL,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,step2|comlex|attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,77
rise_ps_ca7e2992-0502-5bde-866b-703afe23d4da,rise_prg_b78b7138-8f84-5a28-b95d-9ce532d4f0ad,1204500674,Campbell University (Conway) Program,Campbell University,SC,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_e30684ff-75ac-5c7b-9100-1cc76d7bacbc,rise_prg_3f3eea95-f965-526f-a41e-b21efcfe3e3a,1203600668,Campbell University/Harnett Health Program,Campbell University,NC,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_361ce471-90e3-5b1d-ad8b-77cd025d1567,rise_prg_ff1feb61-d074-5ec8-9da1-95d9fb13e846,1203600001,Campbell University/Hugh Chatham Health Program,Campbell University,NC,Family Medicine,BASIC,NOT_YET_RESEARCHED,6,,,0,0,0,0,step2|comlex|yog|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,9,NO,FULL,Missing applicant gates: attempts|usce|visa,UNKNOWN,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,62
rise_ps_922c447f-2d89-5f8d-b556-75d967cc2e7a,rise_prg_1a21196a-b335-5a3f-9403-2ce99178d400,1203600670,Campbell University/Sampson Regional Medical Center Program,Campbell University,NC,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
